Extravehicular Mobility Unit EMU spacesuits,152
NASAs Johnson Space Center United,151
Ellington Field near Johnson Space,150
Kennedy Space Centers launch pad,148
United Space Alliance USA suit,148
Space Agency astronaut Roberto Vittori,147
Treadmill Vibration Isolation System TVIS,147
James P Dutton Jr pilot,147
European Space Agency astronaut Roberto,147
Agency JAXA astronaut Satoshi Furukawa,144
Exploration Agency JAXA astronaut Satoshi,144
Space Centers launch pad 39A,137
NASAs Johnson Space Center Astronaut,136
Environment Mission Operations NEEMO project,135
Centers launch pad 39A occurred,135
Leroy Chiao Expedition 10 commander,135
NASAs Johnson Space Center Crew,134
Astronaut Leroy Chiao Expedition 10,132
Japans National Space Development Agency,132
Station Remote Manipulator System SSRMS,131
Exploration Agency JAXA astronaut Akihiko,130
Agency JAXA astronaut Akihiko Hoshide,129
Ham commander Tony Antonelli pilot,127
Ken Ham commander Tony Antonelli,127
Tony Antonelli pilot Garrett Reisman,127
commander Tony Antonelli pilot Garrett,127
Raffaello multi purpose logistics module packed,127
astronauts Ken Ham commander Tony,127
Reisman Michael Good Steve Bowen,125
NASAs Johnson Space Center Pictured,125
Garrett Reisman Michael Good Steve,125
space station flight control room,125
Antonelli pilot Garrett Reisman Michael,125
pilot Garrett Reisman Michael Good,125
Jeffrey N Williams Expedition 13,123
Cosmonaut Sergei K Krikalev Expedition,123
Peggy Whitson Expedition 16 commander,123
JAXA astronaut Soichi Noguchi Expedition,122
Center United Space Alliance suit,120
astronauts Chris Ferguson STS 135 commander,120
International Space Station ISS Liftoff,119
commander James P Dutton Jr,118
Astronaut Jeffrey N Williams Expedition,116
Chris Ferguson commander Doug Hurley,116
STS 135 commander Doug Hurley pilot,116
Ferguson commander Doug Hurley pilot,116
Michael Fincke Expedition 18 commander,116
Alan Poindexter commander James P,115
Poindexter commander James P Dutton,115
astronauts Alan Poindexter commander James,115
astronauts Chris Ferguson commander Doug,114
Ferguson STS 135 commander Doug Hurley,113
Chris Ferguson STS 135 commander Doug,113
European Space Agency astronaut Christer,112
Space Alliance USA suit technician,111
NASAs Johnson Space Center Flight,111
E Lopez Alegria Expedition 14 commander,110
Michael E Lopez Alegria Expedition 14,110
Zvezda Service Modules aft port,109
Mike Fossum Expedition 28 flight,108
C Michael Foale Expedition 8,108
Space Agency astronaut Christer Fuglesang,108
United Space Alliance suit technician,108
Astronaut Edward T Lu Expedition,108
Fossum Expedition 28 flight engineer,108
11 commander representing Russias Federal,108
Expedition 11 commander representing Russias,108
Field near Johnson Space Center,107
Russian cosmonaut Oleg Kotov Expedition,107
Astronaut Sunita L Williams Expedition,107
Johnson Space Center Flight director,107
Space Agency ESA astronaut Andre,106
astronaut Michael Fincke Expedition 18,106
computer displays simulating actual movements,106
displays simulating actual movements around,106
Agency ESA astronaut Andre Kuipers,106
Mobility Unit EMU spacesuit prior,105
astronaut Mike Fossum Expedition 28,104
Space Station Main gear touchdown,103
International Space Station Main gear,103
Russian Space Forces cosmonaut Yuri,103
Astronaut Michael E Lopez Alegria Expedition,103
Space Agency ESA astronaut Paolo,102
Agency ESA astronaut Paolo Nespoli,102
Space Forces cosmonaut Yuri Shargin,102
Agency ESA astronaut Pedro Duque,101
Agency ESA astronaut Christer Fuglesang,101
Space Agency ESA astronaut Christer,101
Mission Control Center MCC Flight,101
astronaut Chris Ferguson STS 135 commander,101
Williams Expedition 21 flight engineer,101
Space Agency ESA astronaut Pedro,101
Sergei K Krikalev Expedition 11,101
Astronaut C Michael Foale Expedition,100
Japan Aerospace Exploration Agencys Kibo,100
Agency astronaut Robert Thirsk Expedition,100
National Space Development Agency NASDA,99
Launch Complex 39 Kennedy Space,99
Complex 39 Kennedy Space Center,99
De Winne Expedition 20 flight,98
orbital maneuvering system OMS pods,98
Frank De Winne Expedition 20,98
K Krikalev Expedition 11 commander,97
Winne Expedition 20 flight engineer,97
NASAs Kennedy Space Center concluding,97
Zarya Functional Cargo Block FGB,96
Wheelock Expedition 24 flight engineer,96
Doug Wheelock Expedition 24 flight,96
Astronaut Frank L Culbertson Jr,95
near Johnson Space Center JSC,95
Anderson Expedition 15 flight engineer,94
Donald R Pettit Expedition Six,94
Space Agency ESA astronaut Hans,93
Agency ESA astronaut Hans Schlegel,93
mission specialists STS 135 will deliver,93
Mike Fossum Expedition 29 commander,92
Rex Walheim STS 135 mission specialist,92
Space Agency ESA astronaut Thomas,92
Agency ESA astronaut Thomas Reiter,92
Poisk Mini Research Module 2 MRM2,92
Aerospace Exploration Agencys Kibo laboratory,92
Control Center MCC Flight director,91
Shuttle White Flight Control Room,89
Shuttle Landing Facilitys Runway 15,89
Astronaut William S Bill McArthur,89
astronaut Rex Walheim STS 135 mission,89
Centers Mission Control Center MCC,88
US Sen John H Glenn,88
Astronaut Robert L Curbeam Jr,88
Krikalev Expedition 11 commander representing,87
Sen John H Glenn Jr,87
space orbited Earth 4848 times,87
Center United Space Alliance USA,86
NASAs Johnson Space Center STS 135,86
Mobility Unit EMU spacesuit awaits,85
Jeffrey Williams Expedition 21 flight,85
Coleman Expedition 26 flight engineer,85
Astronaut Peggy Whitson Expedition 16,85
International Space Station STS 135 delivered,84
Agency astronaut Paolo Nespoli Expedition,83
US Army White Sands Missile,82
Space Station STS 135 delivered more,82
NASAs Johnson Space Center JSC,82
Agency astronaut Satoshi Furukawa Expedition,81
astronaut Mike Fossum Expedition 29,81
Astronaut Donald R Pettit Expedition,81
astronauts Charles O Hobaugh commander,80
133rd Space Shuttle Program mission,80
George Zamka commander Terry Virts,80
Zamka commander Terry Virts pilot,80
remote manipulator system RMS robotic,79
astronauts George Zamka commander Terry,78
International Space Station soon after,78
commander Barry E Wilmore pilot,78
ISS science officer cosmonaut Salizhan,78
Michael Collins command module pilot,77
Cady Coleman Expedition 26 flight,77
O Hobaugh commander Barry E,77
Williams Expedition 14 flight engineer,77
Hobaugh commander Barry E Wilmore,77
L Williams Expedition 14 flight,77
US spaceflight participant Charles Simonyi,77
main landing gear touched down,77
Sunita L Williams Expedition 14,77
Charles O Hobaugh commander Barry,77
James B Irwin lunar module,76
space shuttle Expedition crew rotation,76
final space shuttle Expedition crew,76
Federal Space Agency Expedition 9,76
Astronaut Alan B Shepard Jr,76
Robert Behnken STS 130 mission specialist,76
Johnson Space Centers Systems Integration,75
Michael Foale Expedition 8 commander,75
Sandy Magnus STS 135 mission specialist,75
Exploration Agency astronaut Soichi Noguchi,75
Space Agency ESA astronaut Roberto,75
E Aldrin Jr lunar module,75
Agency ESA astronaut Roberto Vittori,75
Edwin E Aldrin Jr lunar,75
manipulator system RMS robotic arm,75
spacecraft rolls toward wheels stop,75
International Space Station ISS Destiny,75
Aerospace Exploration Agency astronaut Soichi,75
United Space Alliance USA crew,75
Jeffrey Williams Expedition 22 commander,75
JSC director Michael L Coats,75
B Irwin lunar module pilot,75
Rick Mastracchio Dorothy Metcalf Lindenburger Stephanie,74
McArthur Jr Expedition 12 commander,74
John L Phillips Expedition 11,74
Edgar D Mitchell lunar module,74
Mattingly II command module pilot,74
astronaut Jeffrey Williams Expedition 21,74
Mastracchio Dorothy Metcalf Lindenburger Stephanie Wilson,74
NASAs Kennedy Space Center Florida,74
spaceflight participant Sheikh Muszaphar Shukor,73
Space Alliance USA crew trainer,73
Edward M Mike Fincke Expedition,73
Soichi Noguchi STS 114 mission specialist,73
Malaysian spaceflight participant Sheikh Muszaphar,73
joint US USSR Apollo Soyuz Test Project,73
Johnson Space Center Crew instructor,73
Space Station ISS Destiny laboratory,72
cosmonaut Pavel V Vinogradov Expedition,72
astronaut Tracy Caldwell Dyson Expedition,72
Astronaut Soichi Noguchi STS 114 mission,72
V Vinogradov Expedition 13 commander,72
astronaut Doug Wheelock Expedition 24,72
Astronaut John L Phillips Expedition,72
Russian built Mini Research Module 1 MRM 1,72
cosmonaut Yury Lonchakov Expedition 18,72
Federal Space Agency cosmonaut Yury,72
Pad Abort 1 PA 1 flight test,72
Pavel V Vinogradov Expedition 13,72
Station ISS Destiny laboratory mockup trainer,72
Space Agency cosmonaut Yury Lonchakov,72
Fyodor N Yurchikhin Expedition 15,71
Magnus Expedition 18 flight engineer,71
Alvin Drew STS 133 mission specialist,71
William S Bill McArthur Jr,71
Nicholas Patrick STS 130 mission specialist,70
astronaut Sandy Magnus STS 135 mission,70
Mobility Unit EMU spacesuit astronaut,70
Alan B Shepard Jr commander,70
science officer cosmonaut Salizhan S,69
L Culbertson Jr Expedition Three,69
Sharipov Russias Federal Space Agency,69
multi purpose logistics module Leonardo filled,69
astronaut Robert Behnken STS 130 mission,69
Frank L Culbertson Jr Expedition,69
Expedition 20 flight engineer works,69
Aldrin Jr lunar module pilot,69
unpiloted Progress supply vehicle approaches,69
officer cosmonaut Salizhan S Sharipov,69
JAXA astronaut Satoshi Furukawa Expedition,69
Greg Chamitoff STS 134 mission specialist,68
W Bursch Expedition Four flight,68
Danny Olivas STS 128 mission specialist,68
K Mattingly II command module,68
Satoshi Furukawa Expedition 28 29 flight,68
P Dutton Jr pilot Rick,68
Daniel W Bursch Expedition Four,68
astronaut Satoshi Furukawa Expedition 28 29,68
Jr pilot Rick Mastracchio Dorothy,68
Thomas K Mattingly II command,68
astronaut Alvin Drew STS 133 mission,68
John Danny Olivas STS 128 mission,68
astronaut Greg Chamitoff STS 134 mission,68
Furukawa Expedition 28 29 flight engineer,68
N Yurchikhin Expedition 15 commander,68
pilot Rick Mastracchio Dorothy Metcalf Lindenburger,68
Yury Lonchakov Expedition 18 flight,68
Lonchakov Expedition 18 flight engineer,68
Dutton Jr pilot Rick Mastracchio,68
Zvezda Service Module aft port,68
KENNEDY SPACE CENTER FLA,67
nitrogen tank assemblies two pump,67
shuttles cargo carriers containing 15,67
Catherine Cady Coleman Expedition 26,67
equipment including two gyroscopes two,67
Mike Foreman Robert L Satcher,67
will deliver two Express Logistics,67
her Extravehicular Mobility Unit EMU,67
two gyroscopes two nitrogen tank,67
carriers containing 15 spare pieces,67
including two gyroscopes two nitrogen,67
cargo carriers containing 15 spare,67
robotic arm Atlantis will return,67
two nitrogen tank assemblies two,67
stations robotic arm Atlantis will,67
advanced Resistive Exercise Device aRED,67
Space Station Named Rassvet Russian,67
Atlantis will deliver two Express,67
Alan L Bean lunar module,67
gyroscopes two nitrogen tank assemblies,67
Foreman Robert L Satcher Jr,67
International Space Station Named Rassvet,67
tank assemblies two pump modules,67
deliver two Express Logistics Carriers,67
station crew member Nicole Stott,67
crew member Nicole Stott who,67
Tyurin Expedition 14 flight engineer,66
Leland Melvin Mike Foreman Robert,66
cosmonaut Salizhan S Sharipov Russias,66
commander Terry Virts pilot Robert,66
Chamitoff Expedition 17 flight engineer,66
S Sharipov Russias Federal Space,66
Terry Virts pilot Robert Behnken,66
Alan Poindexter pilot Leland Melvin,66
astronaut Nicholas Patrick STS 130 mission,66
American spaceflight participant Richard Garriott,66
Salizhan S Sharipov Russias Federal,66
Mikhail Tyurin Expedition 14 flight,66
Astronaut John Danny Olivas STS 128,66
Melvin Mike Foreman Robert L,65
Space Agency astronaut Julie Payette,65
Functional Cargo Block FGB Rassvet,65
14 flight engineer representing Russias,65
Andrew Feustel STS 134 mission specialist,65
Russian built Mini Research Module 1,65
astronaut Andrew Feustel STS 134 mission,65
specialists Atlantis will deliver two,65
Kennedy Space Center Florida Onboard,65
Naoko Yamazaki STS 131 mission specialist,65
Cargo Block FGB Rassvet will,65
Eric Boe pilot Steve Bowen,65
six member STS 129 crew head toward,65
STS 129 crew head toward Earth,65
Barry E Wilmore pilot along,65
NASAs Johnson Space Center Divers,65
Bursch Expedition Four flight engineer,65
Canadian Space Agency astronaut Julie,65
Johnson Space Center JSC director,65
astronaut Dafydd R Dave Williams,65
Oleg Kotov Expedition 22 flight,65
mission specialists Atlantis will deliver,65
Expedition 14 flight engineer representing,65
Cosmonaut Mikhail Tyurin Expedition 14,65
commander Eric Boe pilot Steve,65
Aquarius Underwater Laboratory located off,64
Steve Frick commander Alan Poindexter,64
Solar Alpha Rotary Joint SARJ,64
D Mitchell lunar module pilot,64
Kotov Expedition 22 flight engineer,64
International Space Station ISS Astronaut,64
astronaut Paolo Nespoli Expedition 26,64
Nespoli Expedition 26 flight engineer,64
Dave Williams STS 118 mission specialist,64
Paolo Nespoli Expedition 26 flight,64
Poindexter pilot Leland Melvin Rex,64
pilot Leland Melvin Rex Walheim,64
commander Alan Poindexter pilot Leland,64
Frick commander Alan Poindexter pilot,64
astronauts Steve Frick commander Alan,64
Space Station following scheduled activities,63
Shuttle Radar Topography Mission SRTM,63
STS 132 crew head toward Earth,63
six member STS 132 crew head toward,63
fixed base shuttle mission simulator SMS,63
Integrated Cargo Carrier or ICC,63
H Johnson pilot Michael Fincke,63
cosmonaut Oleg Kotov Expedition 22,63
European Space Agencys ESA Paolo,63
International Space Station following scheduled,63
astronaut Naoko Yamazaki STS 131 mission,63
Rassvet Mini Research Module 1 MRM1,63
Oleg V Kotov Expedition 15,63
Federal Space Agency Expedition 10,62
commander Greg H Johnson pilot,62
Mini Research Module 1 MRM1,62
Garrett Reisman STS 132 mission specialist,62
Alfred M Worden command module,62
M Mike Fincke Expedition 9,62
Michael Fincke STS 134 mission specialist,62
Space Agency Expedition 10 flight,62
Agency Expedition 10 flight engineer,62
astronaut Catherine Cady Coleman Expedition,62
NOAA Aquarius Underwater Laboratory located,61
astronaut Doug Hurley STS 135 pilot,61
Edward T Lu Expedition 7,61
astronaut Michael Fincke STS 134 mission,61
Scott Kelly Expedition 26 commander,61
Charles M Duke Jr lunar,61
Space Agencys ESA Paolo Nespoli,61
M Duke Jr lunar module,61
Greg H Johnson pilot Michael,61
astronaut Jeffrey Williams Expedition 22,61
Mark Polansky commander Doug Hurley,60
astronaut Koichi Wakata Expedition 19 20,60
M Worden command module pilot,60
Koichi Wakata Expedition 19 20 flight,60
astronaut Garrett Reisman STS 132 mission,60
Tani Expedition 16 flight engineer,60
Wakata Expedition 19 20 flight engineer,60
Remote Manipulator System SSRMS or,59
Remote Manipulator System RMS arm,59
Federal Space Agency will return,59
Astronaut William S McArthur Jr,59
Polansky commander Doug Hurley pilot,59
Williams STS 118 mission specialist representing,59
13 commander representing Russias Federal,59
black night sky space shuttle,59
lunar surface extravehicular activity EVA,59
Expedition 13 commander representing Russias,59
Clay Anderson Expedition 15 flight,59
seven member STS 131 crew head toward,58
Ronald E Evans command module,58
E Evans command module pilot,58
Michael Barratt Expedition 19 20 flight,58
Stephen K Robinson STS 114 mission,58
station flight control room BFCR,58
Barratt Expedition 19 20 flight engineer,58
Robert Thirsk Expedition 20 flight,58
Steve Lindsey commander Eric Boe,58
Kelly commander Ken Ham pilot,58
Thirsk Expedition 20 flight engineer,58
Agency Expedition 9 mission commander,58
Federal Space Agency cosmonaut Yuri,58
Frank De Winne Expedition 21,58
Manipulator System SSRMS or Canadarm2,58
astronauts Mark Kelly commander Ken,58
Sonny Carter Training Facility near,58
Space Agency Expedition 9 mission,58
Christopher Cassidy STS 127 mission specialist,58
Mark Kelly commander Ken Ham,58
Ellington Fields Hangar 276 near,58
astronauts Alan B Shepard Jr,58
Lindsey commander Eric Boe pilot,57
astronaut Thomas K Mattingly II,57
Astronaut Kenneth D Bowersox Expedition,57
F Gordon Jr command module,57
space shuttle Atlantis remains docked,57
astronauts Mark Polansky commander Doug,57
Space Shuttle Endeavours payload bay,57
astronaut Rick Mastracchio STS 131 mission,57
Anderson will join Expedition 15,57
Rick Mastracchio STS 131 mission specialist,57
Sandra Magnus Expedition 18 flight,57
Kenneth D Bowersox Expedition Six,57
James P Dutton Jr STS 131,57
Richard F Gordon Jr command,57
astronauts Steve Lindsey commander Eric,57
Mike Foreman STS 129 mission specialist,57
JAXA astronaut Naoko Yamazaki STS 131,57
Scott Kelly Expedition 25 flight,56
astronaut Robert Thirsk Expedition 20,56
Astronaut Michael Barratt Expedition 19 20,56
Astronaut Christopher Cassidy STS 127 mission,56
Fincke Andrew Feustel Greg Chamitoff,56
Gordon Jr command module pilot,56
Cosmonaut Alexander Y Kaleri Expedition,56
John H Glenn Jr D Ohio,56
Michael Fincke Andrew Feustel Greg,56
L Bean lunar module pilot,56
Ron Garan Expedition 28 flight,56
commander Russian Federal Space Agency,56
Russian cosmonaut Maxim Suraev Expedition,56
Whitson Expedition Five flight engineer,56
Doug Hurley pilot Christopher Cassidy,56
commander Doug Hurley pilot Christopher,56
STS 131 crew head toward Earth,56
Kelly Expedition 25 flight engineer,56
Japanese H II Transfer Vehicle HTV,56
15 commander representing Russias Federal,55
Astronaut Stephen K Robinson STS 114,55
W Haise Jr lunar module,55
pilot Michael Fincke Andrew Feustel,55
Agency JAXA astronaut Takao Doi,55
Astronaut Mike Foreman STS 129 mission,55
Expedition 15 commander representing Russias,55
39 Kennedy Space Center KSC,55
Japanese Experiment Modules Exposed Facility,55
Noguchi Expedition 22 flight engineer,55
Edward T Lu Expedition Seven,55
Exploration Agency JAXA astronaut Takao,55
Greg Chamitoff Expedition 17 flight,55
Johnson pilot Michael Fincke Andrew,55
K Robinson STS 114 mission specialist,55
Garan Expedition 28 flight engineer,55
Fred W Haise Jr lunar,55
astronaut Soichi Noguchi Expedition 22,55
Soichi Noguchi Expedition 22 flight,55
Duke Jr lunar module pilot,55
astronaut Scott Kelly Expedition 25,54
Bowersox Expedition Six mission commander,54
Station ISS science officer cosmonaut,54
Canadian Space Agencys Julie Payette,54
Christer Fuglesang STS 116 mission specialist,54
D Bowersox Expedition Six mission,54
Expedition 16 commander cosmonaut Yuri,54
De Winne Expedition 21 commander,54
Kotov Expedition 15 flight engineer,54
representing Japans National Space Development,54
commander Gregory C Johnson pilot,54
Koichi Wakata Expedition 18 flight,53
Unit EMU space suit prior,53
Onufrienko Expedition Four mission commander,53
Center JSC director Michael L,53
Astronaut Eileen M Collins STS 114,53
Wakata Expedition 18 flight engineer,53
Space Center JSC director Michael,53
integrated flight test will evaluate,53
Synchronized Position Hold Engage Reorient,52
Space Agency astronaut Andre Kuipers,52
Remote Manipulator System Orbiter Boom Sensor,52
European Space Agency astronaut Andre,52
Joseph Acaba STS 119 mission specialist,52
Russias Federal Space Agency works,52
Space Agency cosmonaut Yuri Malenchenko,52
Astronaut John H Glenn Jr,52
Russias Federal Space Agency participate,52
Astronaut John Grunsfeld STS 125 mission,52
mission specialists Main gear touchdown,52
Expedition 15 flight engineer representing,52
astronaut Christer Fuglesang STS 116 mission,52
pilot Christopher Cassidy Tom Marshburn,52
Position Hold Engage Reorient Experimental,52
John Grunsfeld STS 125 mission specialist,52
James S Voss Expedition Two,52
V Kotov Expedition 15 flight,52
Manipulator System Orbiter Boom Sensor System,52
P Dutton Jr STS 131 pilot,52
15 flight engineer representing Russias,52
Hold Engage Reorient Experimental Satellites,52
Astronaut Sandra Magnus Expedition 18,52
Space Centers Space Vehicle Mockup,51
Cosmonaut Oleg V Kotov Expedition,51
Hurley pilot Christopher Cassidy Tom,51
Eyharts will join Expedition 16,51
Russian cosmonaut Dmitry Kondratyev Expedition,51
Walker Expedition 24 25 flight engineer,51
Barratt Expedition 20 flight engineer,51
Cosmonaut Fyodor N Yurchikhin Expedition,51
Space shuttle Atlantis drag chute,51
Cassidy Tom Marshburn Dave Wolf,51
Astronaut Robert L Satcher Jr,51
Nicole Stott Expedition 20 21 flight,51
represents Japans National Space Development,51
Christopher Cassidy Tom Marshburn Dave,51
Atlantis remote manipulator system RMS,51
Alexander Y Kaleri Expedition 8,51
Shannon Walker Expedition 24 25 flight,51
Johnson Space Centers Space Vehicle,51
Engage Reorient Experimental Satellites SPHERES,51
Astronaut Clay Anderson Expedition 15,50
Astronaut Richard Arnold STS 119 mission,50
Orbiter Boom Sensor System OBSS,50
S Bill McArthur Jr Expedition,50
System Orbiter Boom Sensor System RMS OBSS,50
Culbertson Jr Expedition Three mission,50
10 flight engineer representing Russias,50
STS 135 crew head toward Earth,50
astronaut Ronald E Evans command,50
mission specialist uses virtual reality,50
Johannes Kepler Automated Transfer Vehicle 2,50
astronaut George Zamka STS 130 commander,50
Space Centers Systems Integration Facility,50
cosmonaut Mikhail Tyurin flight engineer,50
Expedition 10 flight engineer representing,50
Jr Expedition Three mission commander,50
four member STS 135 crew head toward,50
S Voss Expedition Two flight,50
Richard Arnold STS 119 mission specialist,50
specialist uses virtual reality hardware,50
astronaut Scott Kelly Expedition 26,49
International Space Stations Zvezda Service,49
Archambault commander Tony Antonelli pilot,49
Astronaut Joseph Acaba STS 119 mission,49
Lee Archambault commander Tony Antonelli,49
Oleg Kotov Expedition 23 commander,49
astronauts Lee Archambault commander Tony,49
Stott Expedition 20 21 flight engineer,49
Boe pilot Steve Bowen Alvin,48
Sharipov Expedition 10 flight engineer,48
Scott Altman commander Gregory C,48
Altman commander Gregory C Johnson,48
Steve Bowen STS 126 mission specialist,48
Astronaut Steve Bowen STS 126 mission,48
Japan Aerospace Exploration Agencys JAXA,48
Vinogradov Expedition 13 commander representing,48
Christer Fuglesang STS 128 mission specialist,48
Cosmonaut Salizhan S Sharipov Expedition,48
unpiloted ISS Progress resupply vehicle,48
Special Purpose Dextrous Manipulator SPDM,48
Harrison H Schmitt lunar module,48
Bowen Alvin Drew Michael Barratt,48
Earth October 23 USA time,48
functional cargo block FGB or,48
pilot Steve Bowen Alvin Drew,48
Salizhan S Sharipov Expedition 10,48
nose landing gear touched down,48
S Sharipov Expedition 10 flight,48
Steve Bowen Alvin Drew Michael,48
Voss Expedition Two flight engineer,47
McArthur John Grunsfeld Mike Massimino,47
Megan McArthur John Grunsfeld Mike,47
International Space Station components over,47
astronauts Scott Altman commander Gregory,47
astronaut Ron Garan Expedition 28,47
full sized International Space Station components,47
Yurchikhin Expedition 15 commander representing,47
Noguchi Expedition 22 23 flight engineer,47
Load Bearing External Resistance Treadmill,47
astronaut Koichi Wakata Expedition 18,47
astronaut James P Dutton Jr,47
Michael Good Megan McArthur John,47
cosmonaut Oleg Kotov Expedition 23,47
Robert L Curbeam Jr STS 116,47
Soichi Noguchi Expedition 23 flight,47
Good Megan McArthur John Grunsfeld,47
Combined Operational Load Bearing External,47
Michael Barratt Expedition 20 flight,47
Russias Federal Space Agency participates,47
Operational Load Bearing External Resistance,47
Materials International Space Station Experiment,46
Shane Kimbrough STS 126 mission specialist,46
ISS Progress resupply vehicle approaches,46
astronaut Greg Chamitoff Expedition 17,46
astronaut Steve Bowen STS 133 mission,46
Scott Parazynski Stephanie Wilson Doug,46
Kaleri Expedition 8 flight engineer,46
II command module pilot remained,46
Y Kaleri Expedition 8 flight,46
Parazynski Stephanie Wilson Doug Wheelock,46
astronaut Mark Kelly STS 134 commander,46
Michael E Fossum STS 121 mission,46
European Space Agencys Johannes Kepler,46
Soichi Noguchi Expedition 22 23 flight,46
Steve Bowen STS 133 mission specialist,46
spending 10 days Aug 6 15,46
Space Agencys Johannes Kepler Automated,46
Agencys Johannes Kepler Automated Transfer,46
Astronaut Daniel W Bursch Expedition,46
docking timeline simulation training session,46
astronaut Alfred M Worden command,45
Koichi Wakata Expedition 20 flight,45
Dutton Jr pilot Dorothy Metcalf Lindenburger,45
Gregory C Johnson pilot Michael,45
Russias Federal Space Agency astronaut,45
Stephen K Robinson mission specialist,45
International Space Station science officer,45
Wakata Expedition 20 flight engineer,45
Johnson Space Center JSC United,45
Apollo 11 lunar landing mission,45
astronaut Christer Fuglesang STS 128 mission,45
Curbeam Jr STS 116 mission specialist,45
L Curbeam Jr STS 116 mission,45
Astronaut Michael Good STS 125 mission,45
Space Center JSC United Space,45
Michael Good STS 125 mission specialist,45
astronaut Richard F Gordon Jr,45
Center JSC United Space Alliance,45
John W Young command module,45
astronaut Koichi Wakata Expedition 20,45
P Dutton Jr pilot Dorothy,45
cargo block FGB or Zarya,45
pilot Michael Good Megan McArthur,45
Bearing External Resistance Treadmill COLBERT,45
Noguchi Expedition 23 flight engineer,45
International Space Station ISS carrying,44
Steve Bowen STS 132 mission specialist,44
Hans Schlegel STS 122 mission specialist,44
starboard Solar Alpha Rotary Joint,44
stations starboard Solar Alpha Rotary,44
Mobility Unit EMU fit check,44
astronaut Hans Schlegel STS 122 mission,44
astronauts David R Scott commander,44
C Johnson pilot Michael Good,44
Extravehicular Mobility Unit EMU fit,44
International Space Station shortly after,44
Johnson pilot Michael Good Megan,44
astronaut Soichi Noguchi Expedition 22 23,44
Fields Hangar 276 near Johnson,44
International Space Station after flight,44
Yury V Usachev Expedition Two,44
Hangar 276 near Johnson Space,44
Astronaut Ron Garan STS 124 mission,43
every missions activities Discovery performed,43
11 day flight will include five,43
flight will include five spacewalks,43
Michael Barratt STS 133 mission specialist,43
Mastracchio Stephanie Wilson Clayton Anderson,43
Pam Melroy commander George Zamka,43
Malenchenko Expedition 16 flight engineer,43
Johnson Space Centers JSC Weightless,43
astronaut Michael Collins command module,43
pilot Dorothy Metcalf Lindenburger Rick Mastracchio,43
Malenchenko Expedition 7 mission commander,43
Dorothy Metcalf Lindenburger Rick Mastracchio Stephanie,43
Space Centers JSC Weightless Environment,43
Clayton Anderson STS 131 mission specialist,43
John B Herrington STS 113 mission,43
Human Research Facility HRF training,43
Agency ESA astronaut Leopold Eyharts,43
mission specialists Kopra will join,43
Ron Garan STS 124 mission specialist,43
astronaut Marcos Pontes Brazilian Space,43
specialists Atlantis 11 day flight will,43
